sample_id,level,cell_type,count,method
Br6389,supertype_label,Sst_4,26,old_correlation
Br6389,supertype_label,Pvalb_6,26,old_correlation
Br6389,supertype_label,L6b_3,25,old_correlation
Br6389,supertype_label,Lamp5_4,25,old_correlation
Br6389,supertype_label,Lamp5_2,25,old_correlation
Br6389,supertype_label,Sst Chodl_1,24,old_correlation
Br6389,supertype_label,Sncg_2,23,old_correlation
Br6389,supertype_label,Sncg_6,23,old_correlation
Br6389,supertype_label,Vip_12,22,old_correlation
Br6389,supertype_label,Vip_9,22,old_correlation
Br6389,supertype_label,L2/3 IT_6,21,old_correlation
Br6389,supertype_label,Vip_18,20,old_correlation
Br6389,supertype_label,Vip_4,18,old_correlation
Br6389,supertype_label,Sncg_8,17,old_correlation
Br6389,supertype_label,L5/6 NP_6,17,old_correlation
Br6389,supertype_label,Sst_22,15,old_correlation
Br6389,supertype_label,Sst_9,14,old_correlation
Br6389,supertype_label,Vip_15,14,old_correlation
Br6389,supertype_label,Pax6_3,13,old_correlation
Br6389,supertype_label,Pvalb_10,12,old_correlation
Br6389,supertype_label,Micro-PVM_4-SEAAD,11,old_correlation
Br6389,supertype_label,L6 IT Car3_1,10,old_correlation
Br6389,supertype_label,Pvalb_12,10,old_correlation
Br6389,supertype_label,Pax6_4,10,old_correlation
Br6389,supertype_label,Sncg_3,10,old_correlation
Br6389,supertype_label,L5/6 NP_1,10,old_correlation
Br6389,supertype_label,L5/6 NP_2,9,old_correlation
Br6389,supertype_label,Sst_12,8,old_correlation
Br6389,supertype_label,Pvalb_5,7,old_correlation
Br6389,supertype_label,Sst_2,6,old_correlation
Br6389,supertype_label,L5/6 NP_3,4,old_correlation
Br6389,supertype_label,Pvalb_9,4,old_correlation
Br6389,supertype_label,Lamp5_6,3,old_correlation
Br6389,supertype_label,Astro_1,3,old_correlation
Br6389,supertype_label,Vip_11,3,old_correlation
Br6389,supertype_label,L6 IT Car3_2,2,old_correlation
Br6389,supertype_label,Sst_23,2,old_correlation
Br6389,supertype_label,Pvalb_7,2,old_correlation
Br6389,supertype_label,L6 CT_4,1,old_correlation
Br6389,supertype_label,OPC_2_2-SEAAD,1,old_correlation
Br6389,supertype_label,Pvalb_1,1,old_correlation
Br6389,supertype_label,Pvalb_2,1,old_correlation
Br6389,supertype_label,Unassigned,0,old_correlation
Br6432,class_label,Non-neuronal and Non-neural,24772,old_correlation
Br6432,class_label,Neuronal: Glutamatergic,9829,old_correlation
Br6432,class_label,Neuronal: GABAergic,5215,old_correlation
Br6432,class_label,Unassigned,0,old_correlation
Br6432,subclass_label,Oligodendrocyte,8832,old_correlation
Br6432,subclass_label,L2/3 IT,6561,old_correlation
Br6432,subclass_label,Endothelial,6488,old_correlation
Br6432,subclass_label,Astrocyte,3915,old_correlation
Br6432,subclass_label,VLMC,2666,old_correlation
Br6432,subclass_label,Microglia-PVM,2496,old_correlation
Br6432,subclass_label,Vip,1616,old_correlation
Br6432,subclass_label,Pvalb,1229,old_correlation
Br6432,subclass_label,L4 IT,1046,old_correlation
Br6432,subclass_label,L6b,776,old_correlation
Br6432,subclass_label,Sst,621,old_correlation
Br6432,subclass_label,L6 IT,539,old_correlation
Br6432,subclass_label,Lamp5,517,old_correlation
Br6432,subclass_label,L5 IT,502,old_correlation
Br6432,subclass_label,Chandelier,500,old_correlation
Br6432,subclass_label,OPC,375,old_correlation
Br6432,subclass_label,Sncg,295,old_correlation
Br6432,subclass_label,Pax6,225,old_correlation
Br6432,subclass_label,Sst Chodl,133,old_correlation
Br6432,subclass_label,L5/6 NP,130,old_correlation
Br6432,subclass_label,L6 CT,123,old_correlation
Br6432,subclass_label,L5 ET,83,old_correlation
Br6432,subclass_label,Lamp5 Lhx6,79,old_correlation
Br6432,subclass_label,L6 IT Car3,69,old_correlation
Br6432,subclass_label,Unassigned,0,old_correlation
Br6432,supertype_label,Oligo_4,8366,old_correlation
Br6432,supertype_label,Endo_1,4474,old_correlation
Br6432,supertype_label,Micro-PVM_2,2290,old_correlation
Br6432,supertype_label,Endo_2,2014,old_correlation
Br6432,supertype_label,L2/3 IT_7,1793,old_correlation
Br6432,supertype_label,VLMC_2,1722,old_correlation
Br6432,supertype_label,Astro_4,1658,old_correlation
Br6432,supertype_label,L2/3 IT_13,1469,old_correlation
Br6432,supertype_label,L2/3 IT_12,1323,old_correlation
Br6432,supertype_label,Astro_5,1304,old_correlation
Br6432,supertype_label,L2/3 IT_8,1266,old_correlation
Br6432,supertype_label,Vip_21,1179,old_correlation
Br6432,supertype_label,VLMC_1,944,old_correlation
Br6432,supertype_label,Astro_2,843,old_correlation
Br6432,supertype_label,Pvalb_8,755,old_correlation
Br6432,supertype_label,L4 IT_1,656,old_correlation
Br6432,supertype_label,L6 IT_2,527,old_correlation
Br6432,supertype_label,Chandelier_2,488,old_correlation
Br6432,supertype_label,L2/3 IT_2,466,old_correlation
Br6432,supertype_label,L6b_1,426,old_correlation
Br6432,supertype_label,Oligo_1,396,old_correlation
Br6432,supertype_label,L5 IT_6,373,old_correlation
Br6432,supertype_label,Lamp5_5,361,old_correlation
Br6432,supertype_label,L4 IT_2,322,old_correlation
Br6432,supertype_label,Sst_11,237,old_correlation
Br6432,supertype_label,Micro-PVM_1,206,old_correlation
Br6432,supertype_label,Vip_1,201,old_correlation
Br6432,supertype_label,OPC_2,194,old_correlation
Br6432,supertype_label,OPC_1,181,old_correlation
Br6432,supertype_label,L6b_2,177,old_correlation
Br6432,supertype_label,Pax6_1,171,old_correlation
Br6432,supertype_label,Sst_10,166,old_correlation
Br6432,supertype_label,L2/3 IT_3,160,old_correlation
Br6432,supertype_label,Pvalb_5,140,old_correlation
Br6432,supertype_label,Pvalb_6,129,old_correlation
Br6432,supertype_label,Vip_9,123,old_correlation
Br6432,supertype_label,Sst Chodl_2,118,old_correlation
Br6432,supertype_label,L6b_6,116,old_correlation
Br6432,supertype_label,Sncg_5,108,old_correlation
Br6432,supertype_label,Astro_3,108,old_correlation
Br6432,supertype_label,L5/6 NP_3,104,old_correlation
Br6432,supertype_label,L6 CT_3,99,old_correlation
Br6432,supertype_label,L5 IT_2,98,old_correlation
Br6432,supertype_label,Lamp5_2,86,old_correlation
Br6432,supertype_label,Pvalb_2,82,old_correlation
Br6432,supertype_label,L5 ET_2,82,old_correlation
Br6432,supertype_label,Lamp5_Lhx6_1,79,old_correlation
Br6432,supertype_label,Sncg_3,76,old_correlation
Br6432,supertype_label,Sncg_2,73,old_correlation
Br6432,supertype_label,L6 IT Car3_3,69,old_correlation
Br6432,supertype_label,L2/3 IT_5,68,old_correlation
Br6432,supertype_label,Lamp5_3,66,old_correlation
Br6432,supertype_label,Oligo_2,57,old_correlation
Br6432,supertype_label,L4 IT_4,56,old_correlation
Br6432,supertype_label,Pvalb_15,55,old_correlation
Br6432,supertype_label,Sst_4,54,old_correlation
Br6432,supertype_label,Pvalb_14,51,old_correlation
Br6432,supertype_label,Sst_20,43,old_correlation
Br6432,supertype_label,Vip_19,41,old_correlation
Br6432,supertype_label,Pax6_4,30,old_correlation
Br6432,supertype_label,L5 IT_7,30,old_correlation
Br6432,supertype_label,Sst_2,29,old_correlation
Br6432,supertype_label,Vip_16,28,old_correlation
Br6432,supertype_label,Sst_5,28,old_correlation
Br6432,supertype_label,L6b_3,26,old_correlation
Br6432,supertype_label,Sncg_6,22,old_correlation
Br6432,supertype_label,L6b_5,21,old_correlation
Br6432,supertype_label,Sst_3,20,old_correlation
Br6432,supertype_label,Sst_1,15,old_correlation
Br6432,supertype_label,Pvalb_3,15,old_correlation
Br6432,supertype_label,Sst Chodl_1,15,old_correlation
Br6432,supertype_label,Pax6_2,14,old_correlation
Br6432,supertype_label,Sncg_4,14,old_correlation
Br6432,supertype_label,Oligo_3,13,old_correlation
Br6432,supertype_label,Vip_12,12,old_correlation
Br6432,supertype_label,L6 IT_1,12,old_correlation
Br6432,supertype_label,Chandelier_1,12,old_correlation
Br6432,supertype_label,L4 IT_3,12,old_correlation
Br6432,supertype_label,Vip_4,11,old_correlation
Br6432,supertype_label,L2/3 IT_1,11,old_correlation
Br6432,supertype_label,Sst_25,11,old_correlation
Br6432,supertype_label,Vip_14,10,old_correlation
Br6432,supertype_label,Pax6_3,10,old_correlation
Br6432,supertype_label,L6b_4,10,old_correlation
Br6432,supertype_label,L6 CT_1,9,old_correlation
Br6432,supertype_label,Sst_19,8,old_correlation
Br6432,supertype_label,L5/6 NP_1,8,old_correlation
Br6432,supertype_label,L5/6 NP_6,8,old_correlation
Br6432,supertype_label,L6 CT_4,8,old_correlation
Br6432,supertype_label,L6 CT_2,7,old_correlation
Br6432,supertype_label,Sst_7,7,old_correlation
Br6432,supertype_label,L5/6 NP_4,6,old_correlation
Br6432,supertype_label,Vip_13,6,old_correlation
Br6432,supertype_label,L2/3 IT_6,5,old_correlation
Br6432,supertype_label,Lamp5_6,4,old_correlation
Br6432,supertype_label,L5/6 NP_2,4,old_correlation
Br6432,supertype_label,Vip_6,2,old_correlation
Br6432,supertype_label,Vip_15,2,old_correlation
Br6432,supertype_label,Sst_9,2,old_correlation
Br6432,supertype_label,Sncg_8,2,old_correlation
Br6432,supertype_label,Astro_1,2,old_correlation
Br6432,supertype_label,Vip_5,1,old_correlation
Br6432,supertype_label,L5 IT_3,1,old_correlation
Br6432,supertype_label,L5 ET_1,1,old_correlation
Br6432,supertype_label,Pvalb_7,1,old_correlation
Br6432,supertype_label,Sst_23,1,old_correlation
Br6432,supertype_label,Pvalb_13,1,old_correlation
Br6432,supertype_label,Unassigned,0,old_correlation
Br6437,class_label,Non-neuronal and Non-neural,35113,old_correlation
Br6437,class_label,Neuronal: Glutamatergic,15509,old_correlation
Br6437,class_label,Neuronal: GABAergic,6996,old_correlation
Br6437,class_label,Unassigned,0,old_correlation
Br6437,subclass_label,Oligodendrocyte,15645,old_correlation
Br6437,subclass_label,L2/3 IT,8880,old_correlation
Br6437,subclass_label,Endothelial,7982,old_correlation
Br6437,subclass_label,Astrocyte,4633,old_correlation
Br6437,subclass_label,VLMC,4070,old_correlation
Br6437,subclass_label,Vip,2489,old_correlation
Br6437,subclass_label,L4 IT,2305,old_correlation
Br6437,subclass_label,Microglia-PVM,2053,old_correlation
Br6437,subclass_label,L6b,1928,old_correlation
Br6437,subclass_label,Pvalb,1747,old_correlation
Br6437,subclass_label,L6 IT,1061,old_correlation
Br6437,subclass_label,Sst,909,old_correlation
Br6437,subclass_label,L5 IT,764,old_correlation
Br6437,subclass_label,OPC,730,old_correlation
Br6437,subclass_label,Chandelier,508,old_correlation
Br6437,subclass_label,Lamp5,465,old_correlation
Br6437,subclass_label,Sncg,356,old_correlation
Br6437,subclass_label,Pax6,245,old_correlation
Br6437,subclass_label,L5/6 NP,218,old_correlation
Br6437,subclass_label,Sst Chodl,147,old_correlation
Br6437,subclass_label,L6 CT,146,old_correlation
Br6437,subclass_label,L5 ET,132,old_correlation
Br6437,subclass_label,Lamp5 Lhx6,130,old_correlation
Br6437,subclass_label,L6 IT Car3,75,old_correlation
Br6437,subclass_label,Unassigned,0,old_correlation
Br6437,supertype_label,Oligo_4,13250,old_correlation
Br6437,supertype_label,Endo_1,5263,old_correlation
Br6437,supertype_label,L2/3 IT_13,3144,old_correlation
Br6437,supertype_label,Astro_4,2795,old_correlation
Br6437,supertype_label,Endo_2,2716,old_correlation
Br6437,supertype_label,VLMC_2,2536,old_correlation
Br6437,supertype_label,L2/3 IT_7,2375,old_correlation
Br6437,supertype_label,Vip_21,2059,old_correlation
Br6437,supertype_label,Micro-PVM_2,1944,old_correlation
Br6437,supertype_label,Oligo_1,1802,old_correlation
Br6437,supertype_label,VLMC_1,1534,old_correlation
Br6437,supertype_label,L2/3 IT_12,1474,old_correlation
Br6437,supertype_label,L4 IT_1,1359,old_correlation
Br6437,supertype_label,Pvalb_8,1112,old_correlation
Br6437,supertype_label,L6b_1,1096,old_correlation
Br6437,supertype_label,L6 IT_2,1061,old_correlation
Br6437,supertype_label,L2/3 IT_8,1012,old_correlation
Br6437,supertype_label,L4 IT_2,862,old_correlation
Br6437,supertype_label,Astro_5,782,old_correlation
Br6437,supertype_label,Astro_2,732,old_correlation
Br6437,supertype_label,L2/3 IT_2,628,old_correlation
Br6437,supertype_label,Oligo_2,525,old_correlation
Br6437,supertype_label,L5 IT_6,521,old_correlation
Br6437,supertype_label,Chandelier_2,493,old_correlation
Br6437,supertype_label,OPC_1,485,old_correlation
Br6437,supertype_label,L6b_6,354,old_correlation
Br6437,supertype_label,L6b_2,349,old_correlation
Br6437,supertype_label,Sst_11,338,old_correlation
Br6437,supertype_label,Astro_3,322,old_correlation
Br6437,supertype_label,Sst_10,274,old_correlation
Br6437,supertype_label,Lamp5_5,253,old_correlation
Br6437,supertype_label,OPC_2,245,old_correlation
Br6437,supertype_label,Pvalb_6,211,old_correlation
Br6437,supertype_label,Pax6_1,204,old_correlation
Br6437,supertype_label,Vip_1,195,old_correlation
Br6437,supertype_label,L5 IT_2,189,old_correlation
Br6437,supertype_label,Pvalb_5,184,old_correlation
Br6437,supertype_label,L2/3 IT_3,173,old_correlation
Br6437,supertype_label,L5/6 NP_3,172,old_correlation
Br6437,supertype_label,Lamp5_2,146,old_correlation
Br6437,supertype_label,L5 ET_2,130,old_correlation
Br6437,supertype_label,Lamp5_Lhx6_1,130,old_correlation
Br6437,supertype_label,Pvalb_2,119,old_correlation
Br6437,supertype_label,Sst Chodl_2,118,old_correlation
Br6437,supertype_label,Vip_9,116,old_correlation
Br6437,supertype_label,L6 CT_3,116,old_correlation
Br6437,supertype_label,Sncg_5,109,old_correlation
Br6437,supertype_label,Micro-PVM_1,109,old_correlation
Br6437,supertype_label,Sncg_2,99,old_correlation
Br6437,supertype_label,Sncg_3,88,old_correlation
Br6437,supertype_label,L6 IT Car3_3,75,old_correlation
Br6437,supertype_label,Oligo_3,68,old_correlation
Br6437,supertype_label,L4 IT_4,66,old_correlation
Br6437,supertype_label,L6b_3,65,old_correlation
Br6437,supertype_label,L2/3 IT_5,64,old_correlation
Br6437,supertype_label,Lamp5_3,64,old_correlation
Br6437,supertype_label,Sst_20,60,old_correlation
Br6437,supertype_label,Pvalb_15,53,old_correlation
Br6437,supertype_label,Pvalb_14,52,old_correlation
Br6437,supertype_label,Sst_4,49,old_correlation
Br6437,supertype_label,L5 IT_7,48,old_correlation
Br6437,supertype_label,L6b_5,42,old_correlation
Br6437,supertype_label,Sst_2,34,old_correlation
Br6437,supertype_label,Sst_3,34,old_correlation
Br6437,supertype_label,Sst_25,33,old_correlation
Br6437,supertype_label,Sncg_6,33,old_correlation
Br6437,supertype_label,Sst Chodl_1,29,old_correlation
Br6437,supertype_label,Sst_5,29,old_correlation
Br6437,supertype_label,Vip_16,28,old_correlation
Br6437,supertype_label,Vip_19,28,old_correlation
Br6437,supertype_label,Sncg_4,26,old_correlation
Br6437,supertype_label,Pax6_4,26,old_correlation
Br6437,supertype_label,Sst_7,23,old_correlation
Br6437,supertype_label,L5/6 NP_6,22,old_correlation
Br6437,supertype_label,L6b_4,22,old_correlation
Br6437,supertype_label,Sst_1,22,old_correlation
Br6437,supertype_label,L4 IT_3,18,old_correlation
Br6437,supertype_label,Vip_14,17,old_correlation
Br6437,supertype_label,Vip_12,15,old_correlation
Br6437,supertype_label,Chandelier_1,15,old_correlation
Br6437,supertype_label,L5/6 NP_1,13,old_correlation
Br6437,supertype_label,L6 CT_1,13,old_correlation
Br6437,supertype_label,L6 CT_4,10,old_correlation
Br6437,supertype_label,Vip_4,9,old_correlation
Br6437,supertype_label,L5/6 NP_4,9,old_correlation
Br6437,supertype_label,Pvalb_3,9,old_correlation
Br6437,supertype_label,Vip_5,8,old_correlation
Br6437,supertype_label,L2/3 IT_1,8,old_correlation
Br6437,supertype_label,Pax6_2,8,old_correlation
Br6437,supertype_label,Sst_9,7,old_correlation
Br6437,supertype_label,Pax6_3,7,old_correlation
Br6437,supertype_label,L6 CT_2,7,old_correlation
Br6437,supertype_label,Vip_13,7,old_correlation
Br6437,supertype_label,L5 IT_3,6,old_correlation
Br6437,supertype_label,Pvalb_7,6,old_correlation
Br6437,supertype_label,Sst_19,6,old_correlation
Br6437,supertype_label,Vip_6,4,old_correlation
Br6437,supertype_label,Endo_3,3,old_correlation
Br6437,supertype_label,L5 ET_1,2,old_correlation
Br6437,supertype_label,L5/6 NP_2,2,old_correlation
Br6437,supertype_label,L2/3 IT_6,2,old_correlation
Br6437,supertype_label,Astro_1,2,old_correlation
Br6437,supertype_label,Vip_15,1,old_correlation
Br6437,supertype_label,Lamp5_1,1,old_correlation
Br6437,supertype_label,Sncg_8,1,old_correlation
Br6437,supertype_label,Vip_11,1,old_correlation
Br6437,supertype_label,Lamp5_6,1,old_correlation
Br6437,supertype_label,Pvalb_13,1,old_correlation
Br6437,supertype_label,Vip_2,1,old_correlation
Br6437,supertype_label,Unassigned,0,old_correlation
Br6496,class_label,Non-neuronal and Non-neural,35769,old_correlation
Br6496,class_label,Neuronal: Glutamatergic,15044,old_correlation
Br6496,class_label,Neuronal: GABAergic,7095,old_correlation
Br6496,class_label,Unassigned,0,old_correlation
Br6496,subclass_label,Oligodendrocyte,17456,old_correlation
Br6496,subclass_label,L2/3 IT,9407,old_correlation
Br6496,subclass_label,Endothelial,7564,old_correlation
Br6496,subclass_label,Astrocyte,4679,old_correlation
Br6496,subclass_label,VLMC,2710,old_correlation
Br6496,subclass_label,Microglia-PVM,2679,old_correlation
Br6496,subclass_label,Vip,2347,old_correlation
Br6496,subclass_label,L4 IT,2004,old_correlation
Br6496,subclass_label,Pvalb,1686,old_correlation
Br6496,subclass_label,L6b,1610,old_correlation
Br6496,subclass_label,Sst,1209,old_correlation
Br6496,subclass_label,L5 IT,747,old_correlation
Br6496,subclass_label,L6 IT,718,old_correlation
Br6496,subclass_label,OPC,681,old_correlation
Br6496,subclass_label,Lamp5,553,old_correlation
Br6496,subclass_label,Chandelier,407,old_correlation
Br6496,subclass_label,Sncg,390,old_correlation
Br6496,subclass_label,Pax6,281,old_correlation
Br6496,subclass_label,L5/6 NP,249,old_correlation
Br6496,subclass_label,L6 CT,159,old_correlation
Br6496,subclass_label,Lamp5 Lhx6,129,old_correlation
Br6496,subclass_label,Sst Chodl,93,old_correlation
Br6496,subclass_label,L5 ET,89,old_correlation
Br6496,subclass_label,L6 IT Car3,61,old_correlation
Br6496,subclass_label,Unassigned,0,old_correlation
Br6496,supertype_label,Oligo_4,16073,old_correlation
Br6496,supertype_label,Endo_1,4654,old_correlation
Br6496,supertype_label,L2/3 IT_7,4002,old_correlation
Br6496,supertype_label,Astro_4,3334,old_correlation
Br6496,supertype_label,Endo_2,2909,old_correlation
Br6496,supertype_label,Micro-PVM_2,2568,old_correlation
Br6496,supertype_label,L2/3 IT_12,2250,old_correlation
Br6496,supertype_label,VLMC_2,1941,old_correlation
Br6496,supertype_label,Vip_21,1697,old_correlation
Br6496,supertype_label,L2/3 IT_13,1652,old_correlation
Br6496,supertype_label,Oligo_1,1226,old_correlation
Br6496,supertype_label,L4 IT_1,1102,old_correlation
Br6496,supertype_label,Pvalb_8,1062,old_correlation
Br6496,supertype_label,VLMC_1,769,old_correlation
Br6496,supertype_label,L4 IT_2,755,old_correlation
